자치구,성별,연령대,야간상주지 변경횟수 평균,주간상주지 변경횟수 평균,평균 출근 소요시간 평균,평균 근무시간 평균,소액결재 사용횟수 평균,소액결재 사용금액 평균,최근 3개월 내 요금 연체 비율,SNS 사용횟수,평균 통화량,평균 문자량,평균 통화대상자 수,평균 문자대상자 수,데이터 사용량,평일 총 이동 횟수,휴일 총 이동 횟수 평균,집 추정 위치 평일 총 체류시간,집 추정 위치 휴일 총 체류시간,평일 총 이동 거리 합계,휴일 총 이동 거리 합계,지하철이동일수 합계,게임 서비스 사용일수,금융 서비스 사용일수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용일수,유튜브 사용일수,넷플릭스 사용일수,배달 서비스 사용일수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용일수,연령대_1,월
중랑구,2,25,2.0,3.0,63.8,540.0,2.4,7393.6,10.83,0.1,104.5,12.6,10.2,5.1,13.3,33.1,13.2,994409.7,266660.9,903.4,536.3,18.7,52.5,111.9,178.1,28.0,0.1,-0.1,18.8,2.7,1.7,20,8
중랑구,2,30,1.8,2.7,65.7,540.4,2.5,7799.5,13.7,0.1,92.0,13.2,11.3,5.6,12.5,30.2,11.7,1055123.5,295316.3,758.5,422.8,17.1,49.7,121.9,187.0,30.2,0.1,-0.1,18.6,4.1,1.7,30,8
중랑구,2,35,1.7,2.6,68.0,505.3,2.5,6193.2,11.01,0.1,110.2,17.6,12.7,5.9,9.9,29.2,11.6,1125009.4,310786.0,718.1,406.4,15.9,54.1,124.2,210.7,29.5,0.0,-0.2,18.7,4.9,1.7,30,8
중랑구,2,40,1.5,2.7,67.4,517.1,2.3,7722.2,9.55,0.0,108.7,16.3,13.4,5.6,7.7,25.6,10.4,1183058.2,325501.2,588.0,384.1,14.2,51.4,102.8,190.2,27.1,-0.1,-0.3,14.8,4.0,1.7,40,8
중랑구,2,45,1.5,2.6,63.8,518.7,2.9,7125.5,10.06,-0.1,119.9,20.8,13.8,5.4,4.6,27.7,10.0,1133806.9,317507.0,607.5,340.9,14.8,47.7,85.1,157.4,21.5,-0.1,-0.4,13.7,4.4,1.7,40,8
중랑구,2,55,1.4,2.5,61.1,552.3,2.5,6105.3,10.02,0.0,116.7,14.7,14.0,4.5,2.6,25.5,10.8,1155809.1,321976.0,466.5,366.6,13.5,42.0,60.9,85.1,15.4,-0.1,-0.6,10.2,2.2,1.7,50,8
중랑구,2,60,1.5,2.6,69.6,529.4,1.9,6479.2,7.88,-0.1,108.2,12.3,12.4,3.9,1.7,21.7,9.8,1261270.7,347412.6,465.9,356.4,12.0,40.2,38.9,60.8,14.8,-0.2,-0.6,8.4,4.2,1.7,60,8
중랑구,2,65,1.4,2.4,63.4,492.7,2.5,4963.0,3.67,-0.1,107.1,12.4,11.3,3.3,1.5,21.4,9.3,1303648.8,375785.3,432.5,307.3,12.3,34.8,28.3,43.6,13.8,-0.2,-0.6,7.9,1.7,1.7,60,8
중랑구,2,70,1.4,1.3,0.0,0.0,2.5,10000.0,4.47,-0.2,90.1,9.0,9.5,2.8,1.1,17.8,7.6,1404351.3,422333.5,382.8,242.3,10.3,31.9,18.4,22.7,7.2,-0.4,-0.7,12.4,0.0,1.7,70,8
중랑구,2,75,1.3,1.0,0.0,0.0,1.7,9571.4,4.23,-0.3,74.6,15.2,7.6,2.4,1.1,12.2,5.7,1541855.5,457986.1,297.1,180.2,6.9,30.2,23.5,38.1,14.4,-0.7,-0.7,4.6,0.0,0.0,70,8
중랑구,1,25,1.9,3.3,66.3,547.4,2.6,8368.0,10.12,0.2,111.3,10.4,12.9,4.4,18.0,32.8,13.3,950721.5,251414.7,1031.1,431.3,17.6,71.8,109.9,138.0,28.8,0.3,-0.1,17.1,2.7,1.7,20,8
중랑구,1,30,2.0,2.8,66.8,563.3,2.3,7454.0,14.18,0.2,115.4,16.0,17.6,6.4,17.8,36.6,14.2,885380.1,226782.8,1111.5,517.2,18.8,75.6,136.0,166.7,37.7,0.2,-0.1,19.5,3.8,1.7,30,8
중랑구,1,35,1.9,2.7,73.8,560.9,2.3,6663.4,9.0,0.1,105.2,14.5,17.5,5.8,12.3,35.2,12.8,922946.8,239708.5,1066.8,432.7,17.6,74.1,130.6,174.3,31.0,0.1,-0.3,17.5,5.1,1.7,30,8
중랑구,1,40,1.7,2.5,78.1,545.3,2.6,7251.5,10.0,0.1,120.4,13.2,18.9,5.6,12.6,36.9,13.4,897813.9,229019.1,1232.9,498.5,18.7,69.0,127.2,166.2,34.0,0.1,-0.3,15.4,4.6,1.7,40,8
중랑구,1,50,1.7,2.4,72.3,566.7,1.9,5240.3,11.69,0.0,101.3,15.4,19.9,5.7,5.8,36.6,13.4,883582.3,227574.1,1168.8,518.9,17.4,57.0,88.1,107.3,21.9,-0.1,-0.5,10.8,4.8,1.7,50,8
중랑구,1,60,1.6,2.5,70.6,529.6,2.3,7146.3,6.75,0.0,84.2,15.3,17.8,4.6,2.9,31.3,12.6,1008022.7,254951.6,977.7,496.9,15.2,44.9,45.4,58.8,18.7,-0.1,-0.6,7.2,6.7,1.7,60,8
중랑구,1,65,1.7,2.5,74.8,521.3,1.7,4783.3,5.35,0.0,71.4,11.6,17.4,4.3,2.4,27.9,11.6,1058398.0,266111.2,874.2,443.2,13.8,39.0,37.4,49.6,15.0,-0.2,-0.6,10.4,5.0,0.0,60,8
중랑구,1,70,1.6,1.3,0.0,0.0,3.3,7381.0,2.99,-0.1,48.0,14.6,11.6,3.3,1.1,23.9,9.6,1162675.8,307138.2,694.2,342.8,12.6,34.2,28.5,32.0,13.6,-0.3,-0.7,6.7,0.0,0.0,70,8
중랑구,1,75,1.5,1.0,0.0,0.0,0.0,6611.1,4.01,-0.3,41.2,13.7,8.1,2.8,1.0,14.5,7.2,1390162.5,381404.5,372.3,250.8,8.8,30.4,22.6,27.1,10.6,-0.5,-0.6,14.6,0.0,0.0,70,8
중랑구,2,20,1.7,3.2,52.4,515.5,2.5,8375.0,8.05,0.0,116.6,17.4,7.0,4.1,11.0,28.2,11.7,1105643.6,289251.5,742.0,378.8,15.4,42.5,80.4,115.0,20.7,0.1,-0.1,14.8,2.7,1.7,20,8
중랑구,2,25,1.8,3.1,58.3,544.8,2.4,7976.5,13.47,0.1,96.9,15.2,10.2,5.3,15.2,31.9,12.9,961370.2,234968.2,820.9,436.7,17.5,48.6,114.2,178.2,29.5,0.1,-0.1,19.6,2.6,1.7,20,8
중랑구,2,30,1.8,2.9,62.4,525.7,2.5,7457.8,8.55,0.1,88.3,10.4,10.3,5.3,12.1,31.1,11.8,978948.4,246932.5,786.4,439.1,16.7,45.1,112.7,184.6,27.8,0.1,-0.1,17.0,3.8,1.7,30,8
중랑구,2,35,1.8,2.8,61.8,541.2,2.5,8530.5,9.42,0.1,92.7,12.3,12.0,5.8,8.8,27.8,11.7,1040416.1,254967.3,703.2,421.9,14.5,48.3,111.1,187.0,26.9,0.1,-0.2,15.9,4.8,1.7,30,8
중랑구,2,40,1.7,2.5,62.3,530.7,2.7,8055.6,8.26,0.0,115.4,13.6,13.6,6.0,7.3,28.1,11.5,1040652.3,255434.5,705.7,404.8,14.6,50.3,105.0,192.1,25.2,0.0,-0.3,14.8,3.1,1.7,40,8
중랑구,2,45,1.5,2.3,59.3,528.7,2.7,7538.5,6.69,0.0,124.0,18.2,15.1,5.9,3.7,28.5,10.7,1023127.3,254427.8,698.7,393.0,13.8,45.4,90.6,162.7,19.8,-0.1,-0.4,11.6,2.8,1.7,40,8
중랑구,2,50,1.5,2.3,62.4,520.5,2.6,7368.4,8.67,-0.1,109.6,17.9,14.2,5.3,2.9,27.8,11.3,1092951.1,272125.2,597.1,378.2,13.5,41.5,71.0,110.3,15.7,-0.1,-0.5,9.7,2.8,1.7,50,8
중랑구,2,55,1.5,2.3,58.1,529.1,2.3,6350.0,6.43,-0.1,112.7,17.1,12.8,4.5,2.3,26.2,10.7,1085449.9,276570.5,567.9,373.5,12.6,40.4,57.4,91.0,17.5,-0.1,-0.6,7.8,2.5,1.7,50,8
중랑구,2,60,1.6,2.4,60.5,517.8,1.7,5612.9,7.05,-0.1,118.9,15.3,12.9,3.9,1.4,25.7,10.8,1133521.9,290219.0,510.0,389.5,13.1,39.6,36.4,57.8,12.8,-0.2,-0.6,7.3,3.3,1.7,60,8
중랑구,2,65,1.6,2.4,55.5,503.1,2.8,8529.4,4.26,-0.1,109.7,12.2,12.1,3.7,1.2,21.0,9.3,1243443.9,319917.7,449.5,291.0,10.9,39.4,27.1,50.2,11.8,-0.2,-0.6,10.4,0.0,1.7,60,8
중랑구,2,70,1.6,1.4,0.0,0.0,1.7,4625.0,3.9,-0.2,109.8,11.0,11.3,3.3,1.0,17.9,7.5,1341971.4,357259.4,417.5,267.3,9.4,33.9,21.1,33.9,9.3,-0.3,-0.7,11.7,2.5,0.0,70,8
중랑구,2,75,1.5,1.0,0.0,0.0,1.7,4944.4,3.7,-0.3,79.6,6.1,7.9,2.3,0.3,12.0,5.8,1464732.9,402602.6,268.3,184.4,7.0,27.7,22.0,30.2,10.3,-0.6,-0.7,8.3,0.0,1.7,70,8
중랑구,1,25,2.2,3.1,68.2,571.7,2.0,6409.1,14.79,0.2,87.0,18.2,12.9,4.8,16.0,34.4,13.4,995104.9,238028.4,1065.4,490.8,17.9,72.6,109.7,121.2,28.5,0.2,-0.1,16.4,3.5,1.7,20,8
중랑구,1,30,2.1,2.7,76.2,547.3,2.6,7046.4,13.21,0.2,113.1,16.3,17.3,5.9,17.9,36.3,13.6,905814.0,210677.5,1116.9,443.1,19.1,79.0,139.8,168.8,35.8,0.2,-0.1,17.9,4.2,1.7,30,8
중랑구,1,35,2.1,2.4,72.8,564.5,2.3,6622.0,7.84,0.2,116.5,16.5,20.2,6.6,13.1,36.7,14.2,909153.8,224363.4,1202.1,490.1,19.5,69.1,145.3,176.8,31.5,0.1,-0.2,16.9,4.4,1.7,30,8
중랑구,1,40,2.1,2.4,79.0,569.1,2.7,6327.8,6.41,0.1,119.9,13.2,20.2,6.1,10.5,36.8,13.2,899988.1,222477.4,1147.0,487.9,19.0,65.8,132.2,170.8,29.6,0.1,-0.3,16.3,5.4,1.7,40,8
중랑구,1,60,1.9,2.4,67.3,545.7,2.2,5600.0,8.82,0.0,86.3,15.0,19.9,5.2,2.8,30.8,12.8,1002041.9,236951.8,1006.8,515.9,16.4,45.0,49.0,57.0,17.9,-0.1,-0.6,6.8,0.0,0.0,60,8
중랑구,1,65,1.9,2.6,79.8,526.1,3.3,7980.4,4.28,0.0,79.1,9.5,16.8,4.4,1.8,26.8,11.9,1115616.0,283015.7,942.9,453.5,14.6,36.3,34.3,33.7,12.4,-0.2,-0.6,3.1,1.7,0.0,60,8
중랑구,1,70,1.8,1.3,0.0,0.0,1.7,7000.0,2.48,-0.1,52.9,9.6,11.9,3.3,1.8,22.1,10.0,1216811.4,296244.4,671.4,353.2,12.6,33.0,23.1,28.7,13.5,-0.3,-0.7,11.7,0.0,0.0,70,8
중랑구,1,75,1.6,1.0,0.0,0.0,0.0,8166.7,3.13,-0.2,43.1,6.7,8.3,2.6,0.6,16.1,7.6,1421726.3,380807.9,358.6,221.6,9.2,29.8,10.0,24.0,10.6,-0.6,-0.7,0.0,0.0,0.0,70,8
중랑구,2,20,2.3,3.2,78.9,551.8,2.1,5686.3,11.11,0.0,109.3,18.9,7.7,4.4,10.6,30.2,12.8,1034768.9,277654.2,825.1,431.5,16.8,41.9,75.2,115.1,20.1,0.1,-0.1,15.3,1.7,1.7,20,8
중랑구,2,30,2.1,2.9,63.6,521.5,2.4,7559.5,10.15,0.1,96.7,15.0,12.0,5.8,10.1,30.4,12.2,1081307.7,250573.1,692.9,420.1,16.2,41.5,107.7,185.4,26.3,0.0,-0.2,17.2,3.7,1.7,30,8
중랑구,2,35,2.1,2.7,64.9,531.1,1.9,5730.6,6.36,0.0,105.1,12.1,12.1,5.8,7.9,28.7,12.1,1121879.2,258485.5,744.5,463.9,15.6,45.5,106.4,199.1,24.1,0.0,-0.2,15.0,4.1,1.7,30,8
중랑구,2,40,2.0,2.7,63.5,549.2,2.4,7566.7,4.51,0.0,123.7,15.3,14.1,5.9,7.4,27.3,11.5,1158235.8,276582.9,636.1,394.6,14.4,47.9,108.8,203.8,24.9,-0.1,-0.3,14.2,4.0,1.7,40,8
중랑구,2,45,1.9,2.5,63.3,529.4,2.2,7175.4,9.4,0.0,124.9,19.7,15.5,6.0,3.7,28.5,11.2,1082004.0,264682.4,632.7,399.1,14.4,46.9,88.2,161.7,20.5,-0.1,-0.4,11.3,4.1,1.7,40,8
중랑구,2,50,1.8,2.6,67.8,526.2,1.7,6099.1,6.84,-0.1,111.6,16.7,13.0,4.9,2.1,26.1,10.6,1143967.5,287585.5,553.8,386.9,13.7,41.5,74.2,125.3,14.1,-0.1,-0.5,9.2,4.0,1.7,50,8
중랑구,2,55,1.8,2.4,67.7,552.6,1.7,6012.4,5.79,0.0,111.1,14.5,14.3,4.4,1.8,26.4,11.4,1127454.2,273655.8,605.3,426.1,13.4,39.9,64.2,97.2,16.8,-0.1,-0.6,7.3,3.3,1.7,50,8
중랑구,2,60,1.8,2.5,66.6,557.2,1.7,6194.4,5.7,-0.1,110.8,15.8,13.8,4.5,1.4,27.3,10.7,1138147.8,288156.4,528.4,333.5,13.6,38.8,41.3,64.7,14.2,-0.2,-0.6,8.2,0.0,0.0,60,8
중랑구,2,70,1.7,1.3,0.0,0.0,0.0,4166.7,2.52,-0.2,97.1,14.6,9.6,2.8,1.4,15.7,6.4,1391685.7,382346.2,324.6,196.8,8.4,31.7,20.8,27.6,13.6,-0.4,-0.7,16.7,0.0,0.0,70,8
중랑구,2,75,1.6,1.0,0.0,0.0,3.3,11285.7,5.02,-0.3,84.7,8.4,9.1,2.7,0.7,13.7,7.0,1508088.9,409198.2,324.8,236.2,8.0,29.8,24.4,37.6,13.3,-0.6,-0.6,7.8,0.0,0.0,70,8
중랑구,1,20,2.3,4.2,78.3,524.2,2.5,6977.8,9.71,0.1,104.0,13.4,7.8,3.6,18.6,27.0,12.1,1097169.1,271114.7,832.5,388.7,14.9,77.2,87.6,106.2,28.4,0.3,-0.1,15.2,3.6,1.7,20,8
중랑구,1,30,1.8,2.8,73.1,558.8,2.3,7605.4,11.85,0.2,103.6,16.8,17.2,6.0,17.1,36.6,13.2,927862.8,245068.4,1170.0,502.4,19.1,76.4,137.9,174.5,37.8,0.2,-0.1,19.5,5.1,1.7,30,8
중랑구,1,35,1.7,2.4,70.2,566.4,2.4,8037.8,7.8,0.2,109.0,16.1,18.3,6.4,15.1,36.7,13.6,924418.0,233862.1,1215.4,529.2,19.0,72.4,142.9,183.3,33.6,0.1,-0.2,16.9,4.7,1.7,30,8
중랑구,1,40,1.7,2.4,77.2,549.4,2.4,7921.0,8.83,0.1,119.3,18.4,21.0,6.5,11.8,37.8,13.3,920099.2,234591.8,1215.0,492.2,19.1,71.4,130.2,170.4,30.3,0.1,-0.3,16.1,4.7,1.7,40,8
중랑구,1,45,1.7,2.4,86.1,550.0,2.2,7111.1,8.96,0.1,119.5,15.3,21.0,6.1,8.9,39.3,14.0,882394.0,224303.3,1365.7,540.7,19.2,68.9,117.3,164.0,30.0,0.1,-0.3,13.4,4.2,1.7,40,8
중랑구,1,60,1.6,2.6,73.6,536.7,2.1,4960.0,8.18,0.0,83.5,14.1,18.0,4.7,3.5,31.1,12.5,1035745.2,265653.4,949.8,502.6,15.1,44.3,42.4,55.4,16.5,-0.1,-0.6,10.3,0.0,0.0,60,8
중랑구,1,65,1.5,2.4,70.6,518.6,2.1,5500.0,5.51,-0.1,75.6,15.7,17.0,4.3,2.6,27.2,10.9,1106728.2,281517.5,890.5,448.5,14.2,39.7,33.1,45.9,15.8,-0.2,-0.6,6.9,0.0,1.7,60,8
중랑구,1,70,1.6,1.2,0.0,0.0,3.3,9952.4,4.87,-0.1,54.4,14.0,13.6,3.7,1.6,23.2,9.3,1220595.4,323619.1,701.3,372.4,12.0,37.0,29.5,38.5,14.2,-0.3,-0.7,12.9,0.0,0.0,70,8
중랑구,1,75,1.4,1.0,0.0,0.0,1.7,6400.0,3.99,-0.2,47.3,12.7,8.9,2.9,0.9,15.4,7.3,1425734.8,376196.8,405.7,257.7,8.9,30.2,25.7,27.4,11.9,-0.5,-0.7,9.2,0.0,0.0,70,8
중랑구,2,20,2.0,3.2,67.0,537.5,2.6,8021.5,5.29,0.0,109.3,17.3,7.1,4.1,12.3,28.3,12.4,1075349.2,261390.2,831.7,423.6,15.8,45.0,84.7,122.8,20.8,0.1,-0.1,16.0,1.7,1.7,20,8
중랑구,2,25,1.9,3.4,67.2,549.9,2.8,6761.9,8.4,0.2,108.0,11.3,10.3,5.0,13.9,33.3,13.0,971075.3,244771.5,921.7,492.8,18.2,53.3,112.5,173.2,27.6,0.2,-0.1,18.4,2.9,1.7,20,8
중랑구,2,30,1.7,2.7,60.4,530.3,2.4,6962.6,7.18,0.1,83.3,11.8,10.7,5.3,11.4,31.7,12.8,1025300.0,253905.9,819.3,466.0,17.4,47.0,114.7,183.4,28.0,0.1,-0.1,17.2,3.4,1.7,30,8
중랑구,2,35,1.6,2.7,68.2,531.3,2.7,7189.5,7.29,0.1,85.7,13.5,11.3,5.3,9.4,30.0,11.4,1090165.6,273028.2,768.5,409.6,16.0,46.6,112.4,193.6,26.2,0.0,-0.2,16.4,3.6,1.7,30,8
중랑구,2,40,1.6,2.5,63.3,513.8,2.6,8521.3,9.32,0.0,112.3,18.6,13.9,5.8,7.5,29.9,11.1,1090922.3,282121.5,770.2,384.0,15.2,48.8,116.1,203.2,26.9,0.0,-0.3,15.2,4.0,1.7,40,8
중랑구,2,45,1.6,2.6,65.3,517.8,2.2,7602.4,10.09,-0.1,115.9,16.9,13.1,5.4,4.6,28.7,10.7,1109021.6,284270.6,661.5,377.8,14.1,45.9,90.4,163.6,20.6,-0.1,-0.4,11.3,4.4,1.7,40,8
중랑구,2,50,1.6,2.5,63.5,550.9,2.2,7047.0,8.27,-0.1,112.4,23.9,14.1,5.4,2.8,28.4,11.1,1087232.3,272730.2,681.4,394.4,13.4,43.0,74.0,129.1,17.5,-0.1,-0.5,9.4,3.6,1.7,50,8
중랑구,2,55,1.5,2.4,64.4,541.8,2.7,5941.8,4.78,-0.1,122.2,15.4,15.0,5.1,2.8,28.4,11.6,1114486.2,279500.7,611.6,425.6,13.3,40.8,61.0,87.4,14.8,-0.1,-0.5,10.3,1.7,1.7,50,8
중랑구,2,60,1.5,2.5,63.3,515.2,2.1,6103.2,4.3,-0.1,118.3,17.4,14.0,4.3,2.0,24.0,10.3,1200520.3,304910.3,569.9,395.8,12.2,40.7,47.7,69.4,15.3,-0.2,-0.6,9.7,3.8,1.7,60,8
중랑구,2,65,1.5,2.6,65.6,497.8,3.3,5764.7,4.64,-0.1,104.8,13.1,11.7,3.7,1.1,21.5,9.5,1278046.6,335257.4,539.7,337.3,11.4,37.6,29.8,44.2,12.9,-0.2,-0.6,6.2,0.0,1.7,60,8
중랑구,2,70,1.5,1.2,0.0,0.0,2.5,7166.7,4.88,-0.2,101.0,11.3,10.0,2.8,0.7,17.0,7.3,1373003.0,362589.1,391.8,248.5,8.9,33.9,23.2,27.5,10.4,-0.3,-0.7,9.5,3.3,1.7,70,8
중랑구,2,75,1.4,1.0,0.0,0.0,2.2,7900.0,4.11,-0.3,76.4,8.7,8.2,2.5,0.5,11.9,5.6,1516195.0,413977.8,277.9,178.5,6.8,29.1,22.4,28.7,13.3,-0.7,-0.6,9.8,1.7,0.0,70,8
중랑구,1,20,2.2,4.1,63.0,505.2,2.9,8229.2,8.84,0.1,105.3,11.3,8.1,3.4,18.9,25.9,10.7,1145195.5,303359.6,677.8,346.3,15.0,84.4,103.4,112.8,31.5,0.3,-0.1,15.1,3.3,1.7,20,8
중랑구,1,30,1.9,2.6,78.9,551.1,2.4,6293.5,8.3,0.2,105.8,19.3,17.2,6.2,16.6,36.1,12.9,933781.1,245738.9,1207.0,489.9,19.5,73.9,145.8,170.6,34.1,0.2,-0.1,19.0,3.6,1.7,30,8
중랑구,1,35,1.9,2.4,81.3,540.7,2.1,6307.4,8.39,0.2,119.0,20.1,20.5,6.8,14.5,36.9,13.1,924281.7,254918.8,1352.2,548.9,19.5,72.0,151.3,193.6,32.3,0.1,-0.2,17.9,5.4,1.7,30,8
중랑구,1,40,1.7,2.2,77.7,549.6,2.3,7305.2,6.23,0.1,127.4,17.7,21.0,6.2,11.8,36.9,12.4,950881.2,265474.4,1301.8,476.5,18.7,69.0,134.4,182.6,31.8,0.1,-0.2,14.6,4.0,1.7,40,8
중랑구,1,45,1.7,2.2,82.0,571.8,2.3,6502.7,8.01,0.1,116.6,17.4,21.4,6.2,10.1,39.0,13.5,902942.2,242315.5,1354.2,536.6,20.0,69.7,129.4,158.8,29.7,0.1,-0.3,13.1,5.2,1.7,40,8
중랑구,1,60,1.7,2.3,77.1,527.1,3.3,5042.6,6.19,0.0,92.7,14.1,19.6,4.9,3.1,33.7,12.9,1046571.1,279864.2,1131.5,562.5,17.1,42.4,50.7,57.4,18.5,-0.1,-0.6,10.5,0.0,0.0,60,8
중랑구,1,65,1.7,2.4,69.9,518.4,3.3,4848.5,8.1,-0.1,69.0,17.6,17.1,4.5,2.0,28.5,12.2,1104512.7,296048.8,904.0,452.3,15.7,40.3,41.0,49.4,13.7,-0.2,-0.6,11.1,1.7,0.0,60,8
중랑구,1,75,1.5,1.0,0.0,0.0,0.0,333.3,3.13,-0.2,43.8,11.8,8.3,2.7,0.9,14.5,6.4,1446638.7,401443.2,388.4,195.1,8.4,29.5,24.4,27.0,11.3,-0.5,-0.7,5.0,0.0,0.0,70,8
중랑구,2,20,1.9,3.0,78.4,511.7,2.3,7592.6,8.09,0.0,96.0,16.4,7.1,3.9,10.7,27.2,11.1,1132667.8,293343.6,785.5,389.7,15.9,43.0,82.9,109.3,20.7,0.1,-0.1,14.3,2.6,1.7,20,8
중랑구,2,30,1.8,2.7,66.6,539.1,2.3,6482.4,9.24,0.1,83.2,12.4,10.6,5.2,10.7,29.0,11.8,1059390.3,272208.0,769.1,442.0,16.6,43.5,118.7,189.0,28.8,0.1,-0.1,16.5,3.9,1.7,30,8
중랑구,2,35,1.7,2.7,65.1,528.7,2.6,7515.6,8.13,0.1,100.6,14.8,12.2,5.8,9.2,28.4,11.1,1119771.3,295105.1,759.0,423.9,15.8,47.6,118.2,210.8,26.1,0.0,-0.2,16.8,4.8,1.7,30,8
중랑구,2,40,1.6,2.5,69.2,534.7,2.5,6694.8,5.61,0.0,105.6,14.5,13.1,5.8,6.8,25.7,10.5,1151389.9,302558.5,665.3,387.0,14.5,46.4,106.5,193.1,24.7,0.0,-0.3,15.6,3.2,1.7,40,8
중랑구,2,45,1.5,2.3,70.2,506.6,2.7,7102.6,6.34,-0.1,121.4,19.2,13.9,5.7,4.4,28.8,11.1,1123857.8,302470.2,619.1,351.3,15.5,43.6,95.3,154.3,19.4,-0.1,-0.4,13.8,3.3,1.7,40,8
중랑구,2,50,1.5,2.4,66.2,550.7,2.5,7482.8,8.6,-0.1,123.2,20.7,15.7,5.4,3.4,26.5,10.6,1142706.0,304172.0,594.8,379.6,14.2,40.3,76.2,124.0,16.4,-0.1,-0.5,9.2,3.5,1.7,50,8
중랑구,2,55,1.5,2.2,65.6,527.7,3.0,5941.2,5.79,-0.1,122.9,15.2,13.9,4.5,2.4,27.3,11.0,1145633.7,311428.3,613.9,414.7,14.7,39.2,60.1,94.6,15.8,-0.1,-0.5,8.1,1.7,1.7,50,8
중랑구,2,60,1.6,2.5,65.9,512.5,2.4,6447.9,5.13,-0.1,126.4,15.8,14.2,4.5,2.2,24.0,10.4,1224825.6,326666.0,577.0,369.9,13.2,39.0,42.5,64.5,14.3,-0.1,-0.6,7.9,1.7,1.7,60,8
중랑구,2,65,1.5,2.4,62.8,504.4,1.7,7454.6,3.21,-0.1,104.2,13.4,10.4,3.3,1.3,22.0,9.1,1275436.4,345763.0,511.1,315.8,12.5,36.1,30.4,46.8,11.4,-0.2,-0.6,8.5,1.7,1.7,60,8
중랑구,2,70,1.6,1.4,0.0,0.0,0.0,7000.0,3.89,-0.2,100.0,19.2,10.2,3.2,0.7,17.7,7.3,1399254.8,400111.1,402.6,259.1,9.5,30.3,21.6,26.0,11.1,-0.4,-0.7,7.8,5.0,0.0,70,8
중랑구,2,75,1.4,1.0,0.0,0.0,0.0,8500.0,5.81,-0.3,65.9,13.1,7.6,2.4,0.4,13.5,6.3,1493870.3,421956.7,326.0,193.6,7.8,28.1,19.8,18.3,7.8,-0.7,-0.7,3.3,0.0,0.0,70,8
중랑구,1,20,2.7,4.3,61.8,564.2,2.6,9979.2,19.75,0.1,119.0,18.0,10.0,4.4,17.5,28.3,11.9,1076047.4,269392.6,773.7,387.1,16.0,80.6,93.9,112.0,30.3,0.3,-0.1,17.0,4.0,1.7,20,8
중랑구,1,25,2.2,3.4,62.5,556.5,2.4,7958.0,11.08,0.2,119.5,11.8,13.2,5.1,19.9,33.0,12.8,957154.5,240356.4,1009.1,505.6,18.5,77.5,126.3,148.5,32.3,0.3,-0.1,19.2,4.1,1.7,20,8
중랑구,1,30,2.0,2.8,68.6,555.3,2.6,6981.0,7.3,0.2,114.9,15.7,16.5,6.1,15.4,35.7,12.8,923086.1,243918.6,1128.1,536.6,19.8,71.9,138.2,161.9,31.9,0.2,-0.1,19.3,4.7,1.7,30,8
중랑구,1,35,1.9,2.7,69.3,545.4,2.6,6924.4,8.85,0.2,108.3,15.6,17.9,6.0,14.3,34.8,12.0,958403.8,260518.7,1111.4,481.0,18.7,73.5,143.7,179.3,32.0,0.1,-0.2,16.6,4.7,1.7,30,8
중랑구,1,40,1.8,2.7,73.1,558.7,2.3,8357.5,12.59,0.1,115.6,19.6,18.5,6.0,10.8,32.9,12.0,1040392.7,275267.2,1065.2,458.3,18.2,67.1,117.8,158.7,29.0,0.0,-0.3,16.1,4.5,1.7,40,8
중랑구,1,45,2.0,2.5,75.2,533.5,2.6,6837.4,10.65,0.1,108.6,23.2,20.3,6.3,8.0,33.5,12.3,1008076.4,265467.5,1038.2,456.4,17.1,59.7,113.4,145.0,28.5,0.0,-0.4,14.7,5.4,1.7,40,8
중랑구,1,60,1.9,2.8,68.4,546.0,2.5,5302.3,10.83,0.0,78.9,15.6,16.7,4.9,3.3,29.3,12.8,1045481.4,263979.6,971.9,553.2,15.9,44.3,47.7,57.0,19.2,-0.1,-0.6,10.2,1.7,1.7,60,8
중랑구,1,70,1.8,1.2,0.0,0.0,3.3,6722.2,5.65,-0.1,57.4,12.4,11.4,3.6,1.6,20.0,9.7,1271194.1,328136.6,646.9,364.0,12.2,36.3,24.0,28.3,10.8,-0.3,-0.6,6.1,0.0,0.0,70,8
중랑구,1,75,1.6,1.0,0.0,0.0,1.7,10523.8,5.99,-0.2,44.1,11.9,8.6,3.0,1.1,15.5,7.4,1435393.5,394263.8,411.6,231.7,9.4,30.9,23.7,28.2,10.6,-0.5,-0.6,9.2,0.0,0.0,70,8
중랑구,2,30,1.9,2.9,60.0,546.9,2.4,6488.9,5.79,0.1,101.7,12.5,10.9,5.7,11.7,32.3,11.8,995592.2,262260.6,845.0,476.7,18.3,47.1,126.3,186.4,28.4,0.1,-0.1,18.6,3.0,1.7,30,8
중랑구,2,35,1.8,2.8,60.8,528.6,2.5,7582.0,9.17,0.1,100.6,13.5,11.8,5.6,10.0,29.0,10.5,1074165.1,279167.8,771.6,395.5,16.4,50.6,126.4,208.4,29.1,0.0,-0.2,18.1,4.2,1.7,30,8
